"start_datetime_utc","end_datetime_utc","creation_datetime_utc","number_of_nights","total_night_cost","total_space_capacity","number_of_guests","lead_time_days","stay_length_days","cancellation_reason","settlement_type","reservation_state","origin","commander_origin","travel_agency","is_online_checkin","nationality_code","gender","classification","age_group","has_email","enterprise_time_zone","business_segment","tier","rate_id","cost_per_night","night_cost_per_unit_capacity","space_occupancy_rate","creation_week_day","rate_name"
"2019-08-15 13:00:00+00","2019-08-16 08:57:37.179646+00","2019-08-15 19:35:05.983661+00",1,"258.31720509",2,1,0,1,NULL,0,3,1,NULL,"Booking.com",0,"JO",1,0,45,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","258.31720509","129.158602545","0.50","Thursday","Fully Flexible"
"2019-08-06 13:00:00+00","2019-08-07 07:32:55.65688+00","2019-08-06 18:27:09.906394+00",2,"278.19369704",6,4,0,1,NULL,1,3,2,3,NULL,0,"DE",1,32,45,1,2,"Direct Business",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","139.09684852","23.182808086666668","0.67","Tuesday","Non Refundable BAR BB "
"2019-08-29 13:00:00+00","2019-08-31 10:00:00+00","2019-08-16 08:54:02.780069+00",2,"430.76024593",0,4,13,2,10,0,4,1,NULL,"Booking.com",0,"CN",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","215.380122965","53.84503074125","1","Friday","Fully Flexible"
"2019-08-28 13:00:00+00","2019-08-29 10:00:00+00","2019-08-28 14:16:35.063211+00",1,"218.56422119",2,2,0,1,NULL,1,3,2,0,NULL,0,"KW",1,0,35,0,2,"Leisure",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","218.56422119","109.282110595","1.00","Wednesday","Non Refundable BAR BB "
"2019-08-20 11:47:49.082807+00","2019-08-21 08:08:31.332054+00","2019-08-19 19:35:21.674679+00",1,"190.00382499",2,1,1,1,NULL,0,3,1,NULL,"Booking.com",0,"CZ",1,0,25,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","190.00382499","95.001912495","0.50","Monday","Fully Flexible"
"2019-08-16 13:00:00+00","2019-08-21 10:00:00+00","2019-08-07 18:53:17.452156+00",5,"975.91645718",10,10,9,5,NULL,1,3,1,NULL,"Booking.com",0,"QA",2,0,55,1,2,"OTAs",1,"352DBBC6-7B8D-4A4C-85A2-951532830D37","195.183291436","19.5183291436","1.00","Wednesday","Min 4 nights"
"2019-08-16 13:00:00+00","2019-08-18 09:47:48.976483+00","2019-08-14 13:32:59.653628+00",2,"596.06318772",6,4,2,2,NULL,1,3,2,4,NULL,1,"SE",2,0,35,1,2,"Leisure",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","298.03159386","49.671932309999995","0.67","Wednesday","Non Refundable BAR BB "
"2019-08-29 13:00:00+00","2019-08-31 10:00:00+00","2019-08-16 08:54:02.780069+00",2,"430.7216508",0,4,13,2,10,0,4,1,NULL,"Booking.com",0,"CN",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","215.3608254","53.84020635","1","Friday","Fully Flexible"
"2019-08-21 10:47:42.85463+00","2019-08-22 10:00:00+00","2019-08-21 10:40:48.384529+00",1,"86.0671399",2,2,0,1,NULL,1,3,2,4,NULL,0,"JP",2,0,25,0,2,"Leisure",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","86.0671399","43.03356995","1.00","Wednesday","Non Refundable BAR BB "
"2019-08-12 05:00:00+00","2019-08-12 18:00:00+00","2019-08-11 17:12:08.67319+00",1,"59.59088072",2,1,1,0,NULL,1,3,2,3,NULL,0,"SK",2,32,25,1,2,"Direct Business",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","59.59088072","29.79544036","0.50","Sunday","Non Refundable BAR BB "
"2019-08-29 11:40:23.206283+00","2019-08-30 09:16:58.912516+00","2019-08-23 10:19:24.663913+00",1,"460.09254473",2,1,6,1,NULL,0,3,1,NULL,"Booking.com",0,"CZ",1,32,25,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","460.09254473","230.046272365","0.50","Friday","Fully Flexible"
"2019-08-19 13:00:00+00","2019-08-20 08:12:16.558524+00","2019-08-19 17:54:35.141866+00",1,"86.0671399",2,2,0,1,NULL,0,3,2,4,NULL,0,"US",1,32,35,1,2,"FIT",1,"C0595866-7641-424E-9C53-B2FF82C366F9","86.0671399","43.03356995","1.00","Monday","Fully Flexible"
"2019-08-26 10:04:41.458327+00","2019-08-30 06:27:47.720961+00","2019-08-06 08:15:55.571418+00",4,"519.18168876",8,8,20,4,NULL,1,3,2,4,NULL,0,"IL",1,0,35,1,2,"Leisure",1,"352DBBC6-7B8D-4A4C-85A2-951532830D37","129.79542219","16.22442777375","1.00","Tuesday","Min 4 nights"
"2019-08-12 13:00:00+00","2019-08-14 07:36:59.977205+00","2019-08-07 18:03:33.590668+00",2,"492.78261984",4,4,5,2,NULL,0,3,1,NULL,"Booking.com",0,"CH",2,0,35,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","246.39130992","61.59782748","1.00","Wednesday","Fully Flexible"
"2019-08-10 13:00:00+00","2019-08-13 10:00:00+00","2019-08-03 21:07:08.326656+00",3,"682.20751788",9,6,7,3,NULL,0,3,1,NULL,"Booking.com",0,"CH",1,0,55,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","227.40250595999998","25.266945106666665","0.67","Saturday","Fully Flexible"
"2019-08-29 13:00:00+00","2019-08-30 10:00:00+00","2019-08-20 11:57:37.699329+00",1,"188.76878083",0,2,9,1,0,0,4,2,4,NULL,0,"CZ",1,32,45,0,2,"Leisure",1,"C0595866-7641-424E-9C53-B2FF82C366F9","188.76878083","94.384390415","1","Tuesday","Fully Flexible"
"2019-08-14 08:09:40.949771+00","2019-08-15 02:56:19.563679+00","2019-08-13 15:14:47.224392+00",1,"298.03159386",3,2,1,1,NULL,0,3,2,0,NULL,0,"TW",2,32,25,1,2,"Leisure",1,"F053F480-56C8-4EC6-913F-649554208CCD","298.03159386","99.34386461999999","0.67","Tuesday","Suite Offer"
"2019-08-18 11:23:21.287884+00","2019-08-19 02:07:56.535274+00","2019-08-17 16:57:10.813722+00",1,"259.28208334",2,2,1,1,NULL,0,3,1,NULL,"Booking.com",0,"US",1,0,25,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","259.28208334","129.64104167","1.00","Saturday","Fully Flexible"
"2019-08-07 08:35:12.995742+00","2019-08-10 09:58:23.12809+00","2019-08-04 12:40:09.146641+00",3,"611.19247868",6,6,3,3,NULL,1,3,1,NULL,"Booking.com",0,"UA",2,0,25,1,2,"OTAs",1,"7D843D4A-C386-4293-A80A-9A56504EF4C3","203.73082622666666","33.95513770444445","1.00","Sunday","Min 3 nights"
"2019-08-19 09:32:14.820816+00","2019-08-21 09:27:57.510914+00","2019-08-19 09:28:49.094025+00",3,"889.15460494",9,6,0,2,NULL,0,3,2,0,"Booking.com",0,"FR",1,0,55,1,2,"Leisure",1,"F053F480-56C8-4EC6-913F-649554208CCD","296.38486831333336","32.93165203481482","0.67","Monday","Suite Offer"
"2019-08-18 13:00:00+00","2019-08-26 10:00:00+00","2019-08-05 12:22:31.548399+00",8,"2101.77499441",0,8,13,8,10,0,4,1,NULL,NULL,0,NULL,0,0,0,0,2,"Direct Business",1,"C0595866-7641-424E-9C53-B2FF82C366F9","262.72187430125","32.84023428765625","1","Monday","Fully Flexible"
"2019-08-07 13:00:00+00","2019-08-08 06:11:07.537965+00","2019-08-07 12:20:02.120262+00",2,"397.37545848",4,2,0,1,NULL,1,3,2,4,NULL,0,"SK",1,0,35,0,2,"Leisure",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","198.68772924","49.67193231","0.50","Wednesday","Non Refundable BAR BB "
"2019-08-16 10:59:18.17504+00","2019-08-17 10:00:00+00","2019-08-15 08:47:11.361022+00",1,"192.08796201",0,2,1,1,10,0,4,1,NULL,"Booking.com",0,"US",1,0,35,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","192.08796201","96.043981005","1","Thursday","Fully Flexible"
"2019-08-27 13:00:00+00","2019-08-28 10:00:00+00","2019-08-08 19:07:21.243734+00",1,"225.69",0,1,19,1,10,0,4,1,NULL,"Booking.com",0,NULL,1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","225.69","225.69","1","Thursday","Fully Flexible"
"2019-08-27 13:00:00+00","2019-08-28 10:00:00+00","2019-08-08 19:07:21.25936+00",1,"225.7",0,1,19,1,10,0,4,1,NULL,"Booking.com",0,NULL,1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","225.7","225.7","1","Thursday","Fully Flexible"
"2019-08-10 06:59:59.86399+00","2019-08-11 07:06:21.008567+00","2019-08-06 13:28:01.03056+00",2,"552.57625255",4,2,4,1,NULL,0,3,1,NULL,"Booking.com",0,"SK",1,0,25,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","276.288126275","69.07203156875","0.50","Tuesday","Fully Flexible"
"2019-08-28 13:00:00+00","2019-08-30 02:19:32.669602+00","2019-08-27 13:34:35.520094+00",2,"189.116137",4,4,1,2,NULL,1,3,2,1,NULL,0,"SA",1,0,25,0,2,"FIT",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","94.5580685","23.639517125","1.00","Tuesday","Non Refundable BAR BB "
"2019-08-21 11:27:54.957337+00","2019-08-22 06:40:27.812137+00","2019-08-19 18:53:12.423066+00",1,"110.22769128",2,2,2,1,NULL,1,3,1,NULL,"Expedia GB",0,"GB",2,0,25,1,2,"OTA Netto",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","110.22769128","55.11384564","1.00","Monday","Non Refundable BAR BB "
"2019-08-25 13:00:00+00","2019-08-30 06:33:10.112805+00","2019-08-19 22:25:50.607939+00",5,"786.72312992",10,5,5,5,NULL,0,3,1,NULL,"CARLSON WAGONLIT TRAVEL",0,"US",2,0,25,1,2,"Direct Business",1,"C0595866-7641-424E-9C53-B2FF82C366F9","157.344625984","15.7344625984","0.50","Monday","Fully Flexible"
"2019-08-29 13:00:00+00","2019-08-30 11:00:00+00","2019-08-26 10:52:36.881089+00",1,"91.77921914",2,1,3,1,NULL,1,3,2,4,NULL,0,"DE",1,0,45,1,2,"Leisure",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","91.77921914","45.88960957","0.50","Monday","Non Refundable BAR BB "
"2019-08-27 13:00:00+00","2019-08-28 10:00:00+00","2019-08-08 19:07:21.243734+00",1,"225.69",0,1,19,1,10,0,4,1,NULL,"Booking.com",0,NULL,1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","225.69","225.69","1","Thursday","Fully Flexible"
"2019-08-07 13:00:00+00","2019-08-10 10:00:00+00","2019-08-05 13:03:07.360152+00",3,"566.30634249",0,6,2,3,0,1,4,2,4,NULL,0,NULL,0,0,0,0,2,"Leisure",1,"7D843D4A-C386-4293-A80A-9A56504EF4C3","188.76878083","31.46146347166667","1","Monday","Min 3 nights"
"2019-08-23 13:00:00+00","2019-08-27 10:00:00+00","2019-08-11 01:07:10.37049+00",4,"1022.3849937",0,12,12,4,10,0,4,1,NULL,"Booking.com",0,"HK",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","255.596248425","21.29968736875","1","Sunday","Fully Flexible"
"2019-08-28 13:00:00+00","2019-08-29 06:36:11.727738+00","2019-08-28 18:25:50.104003+00",1,"150.21224596",2,1,0,1,NULL,0,3,1,NULL,"Expedia GB",0,"US",2,0,25,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","150.21224596","75.10612298","0.50","Wednesday","Fully Flexible"
"2019-08-05 13:00:00+00","2019-08-07 04:32:53.961052+00","2019-08-04 09:13:15.161258+00",2,"464.06784312",4,2,1,2,NULL,0,3,1,NULL,"Agoda",0,NULL,1,0,0,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","232.03392156","58.00848039","0.50","Sunday","Fully Flexible"
"2019-08-04 12:47:33.611314+00","2019-08-05 04:55:11.092326+00","2019-08-04 07:09:36.557203+00",1,"144.03702516",2,2,0,1,NULL,0,3,2,3,NULL,0,"SK",2,32,45,1,2,"Leisure",1,"C0595866-7641-424E-9C53-B2FF82C366F9","144.03702516","72.01851258","1.00","Sunday","Fully Flexible"
"2019-08-25 13:00:00+00","2019-08-26 10:00:00+00","2019-08-08 18:45:13.25033+00",1,"218.49",0,1,17,1,10,0,4,1,NULL,"Booking.com",0,NULL,1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","218.49","218.49","1","Thursday","Fully Flexible"
"2019-08-28 11:11:46.117804+00","2019-08-29 09:54:09.592451+00","2019-08-27 14:07:31.93023+00",1,"193.78614773",2,2,1,1,NULL,0,3,1,NULL,"Booking.com",0,"SK",1,0,55,0,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","193.78614773","96.893073865","1.00","Tuesday","Fully Flexible"
"2019-08-29 13:00:00+00","2019-08-30 10:00:00+00","2019-08-20 11:57:37.699329+00",1,"188.76878083",0,2,9,1,0,0,4,2,4,NULL,0,"CZ",1,32,45,0,2,"Leisure",1,"C0595866-7641-424E-9C53-B2FF82C366F9","188.76878083","94.384390415","1","Tuesday","Fully Flexible"
"2019-08-26 13:00:00+00","2019-08-29 10:00:00+00","2019-08-09 22:53:20.437505+00",3,"932.8442921",0,6,16,3,10,0,4,1,NULL,"FROSCH INTERNATIONAL TRAVELINC",0,NULL,0,0,0,0,2,"Direct Business",1,"C0595866-7641-424E-9C53-B2FF82C366F9","310.9480973666667","51.82468289444444","1","Friday","Fully Flexible"
"2019-08-21 12:41:30.637745+00","2019-08-22 08:46:18.146965+00","2019-08-20 16:57:28.188053+00",1,"184.02157984",2,2,1,1,NULL,0,3,1,NULL,"Booking.com",0,"PL",1,0,35,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","184.02157984","92.01078992","1.00","Tuesday","Fully Flexible"
"2019-08-16 13:00:00+00","2019-08-21 10:00:00+00","2019-08-07 18:46:43.730283+00",5,"913.43094171",10,5,9,5,NULL,1,3,1,NULL,"Booking.com",0,"QA",1,0,25,1,2,"OTAs",1,"352DBBC6-7B8D-4A4C-85A2-951532830D37","182.68618834199998","18.268618834199998","0.50","Wednesday","Min 4 nights"
"2019-08-28 09:23:18.391092+00","2019-08-30 09:54:08.584692+00","2019-08-28 09:11:18.497203+00",2,"292.62827566",4,2,0,2,NULL,0,3,1,NULL,"Expedia GB",0,"CH",1,0,35,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","146.31413783","36.5785344575","0.50","Wednesday","Fully Flexible"
"2019-08-24 07:07:34.805444+00","2019-08-26 09:55:06.266229+00","2019-08-22 06:25:52.022784+00",2,"154.92085182",4,4,2,2,NULL,1,3,2,4,NULL,0,"US",1,0,25,0,2,"Leisure",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","77.46042591","19.3651064775","1.00","Thursday","Non Refundable BAR BB "
"2019-08-22 12:46:12.346017+00","2019-08-25 06:00:37.482988+00","2019-08-04 01:37:27.287717+00",3,"575.80074447",6,6,18,3,NULL,1,3,1,NULL,"Expedia GB",1,"CR",1,0,45,1,2,"OTA Netto",1,"352DBBC6-7B8D-4A4C-85A2-951532830D37","191.93358149000002","31.988930248333336","1.00","Sunday","Min 4 nights"
"2019-08-20 13:00:00+00","2019-08-21 05:42:22.782641+00","2019-08-19 14:39:28.777492+00",1,"119.22035657",2,1,1,1,NULL,0,3,2,4,NULL,0,"DE",1,32,45,1,2,"Film",1,"C0595866-7641-424E-9C53-B2FF82C366F9","119.22035657","59.610178285","0.50","Monday","Fully Flexible"
"2019-08-23 13:00:00+00","2019-08-24 09:17:50.905093+00","2019-08-22 14:07:31.176646+00",1,"292.5510854",3,2,1,1,NULL,0,3,1,NULL,"Booking.com",0,"DE",1,0,35,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","292.5510854","97.51702846666666","0.67","Thursday","Fully Flexible"
"2019-08-21 11:58:13.809607+00","2019-08-25 10:00:00+00","2019-08-18 13:15:17.24073+00",4,"919.41318686",8,4,3,4,NULL,0,3,1,NULL,"Booking.com",0,"SA",1,0,25,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","229.853296715","28.731662089375","0.50","Sunday","Fully Flexible"
"2019-08-25 13:00:00+00","2019-08-28 08:05:24.500886+00","2019-08-24 10:39:22.322294+00",3,"709.30129914",6,3,1,3,NULL,0,3,1,NULL,"Booking.com",0,"SK",1,0,35,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","236.43376637999998","39.40562773","0.50","Saturday","Fully Flexible"
"2019-08-25 13:00:00+00","2019-08-26 10:00:00+00","2019-08-08 18:45:13.265954+00",1,"218.49",0,1,17,1,10,0,4,1,NULL,"Booking.com",0,NULL,1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","218.49","218.49","1","Thursday","Fully Flexible"
"2019-08-22 13:00:00+00","2019-08-23 08:36:36.274558+00","2019-08-22 14:02:29.283753+00",1,"86.0671399",2,2,0,1,NULL,1,3,2,4,NULL,0,"US",1,0,45,0,2,"Leisure",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","86.0671399","43.03356995","1.00","Thursday","Non Refundable BAR BB "
"2019-08-03 12:08:03.149926+00","2019-08-04 08:58:42.341512+00","2019-08-02 18:53:18.578676+00",1,"244.19138751",3,2,1,1,NULL,0,3,1,NULL,"Booking.com",0,"DE",2,0,45,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","244.19138751","81.39712917","0.67","Friday","Fully Flexible"
"2019-08-03 10:24:15.170289+00","2019-08-04 10:00:00+00","2019-08-02 16:39:35.820089+00",1,"142.801981",3,2,1,1,NULL,1,3,1,NULL,"Expedia GB",0,"BG",1,0,45,1,2,"OTA Netto",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","142.801981","47.60066033333334","0.67","Friday","Non Refundable BAR BB "
"2019-08-27 12:49:52.958272+00","2019-08-29 06:08:35.878548+00","2019-08-22 18:49:14.390727+00",2,"390.15816917",4,2,5,2,NULL,0,3,1,NULL,"Booking.com",1,"CH",1,0,55,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","195.079084585","48.76977114625","0.50","Thursday","Fully Flexible"
"2019-08-21 13:00:00+00","2019-08-22 10:00:00+00","2019-08-19 17:57:51.753463+00",2,"363.10298304",4,4,2,1,NULL,0,3,1,NULL,"Booking.com",0,"SK",1,0,45,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","181.55149152","45.38787288","1.00","Monday","Fully Flexible"
"2019-08-27 13:00:00+00","2019-08-28 10:00:00+00","2019-08-08 19:07:21.25936+00",1,"225.69",0,1,19,1,10,0,4,1,NULL,"Booking.com",0,NULL,1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","225.69","225.69","1","Thursday","Fully Flexible"
"2019-08-25 12:14:48.041661+00","2019-08-27 07:58:21.91897+00","2019-08-14 14:27:31.682569+00",2,"377.96210809",6,6,11,2,NULL,1,3,1,NULL,"Expedia GB",0,"CA",1,0,45,1,2,"OTA Netto",1,"352DBBC6-7B8D-4A4C-85A2-951532830D37","188.981054045","31.496842340833336","1.00","Wednesday","Min 4 nights"
"2019-08-07 13:00:00+00","2019-08-08 10:00:00+00","2019-08-07 08:15:24.104007+00",1,"119.22035657",3,2,0,1,NULL,1,3,1,NULL,"Expedia GB",0,"JP",2,0,45,1,2,"OTA Netto",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","119.22035657","39.74011885666667","0.67","Wednesday","Non Refundable BAR BB "
"2019-08-15 13:00:00+00","2019-08-18 10:00:00+00","2019-08-06 02:01:16.683296+00",3,"750.09635155",0,6,9,3,0,0,4,1,NULL,"Booking.com",0,"KW",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","250.03211718333333","41.67201953055556","1","Tuesday","Fully Flexible"
"2019-08-09 13:00:00+00","2019-08-10 03:39:06.732709+00","2019-08-06 23:06:31.327201+00",1,"216.98182086",2,2,2,1,NULL,0,3,1,NULL,"Expedia GB",0,"CZ",2,0,45,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","216.98182086","108.49091043","1.00","Tuesday","Fully Flexible"
"2019-08-16 12:01:34.524488+00","2019-08-18 09:47:34.437868+00","2019-08-14 13:32:59.653628+00",2,"596.06318772",6,6,2,2,NULL,1,3,2,4,NULL,1,"SE",2,0,35,1,2,"Leisure",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","298.03159386","49.671932309999995","1.00","Wednesday","Non Refundable BAR BB "
"2019-08-23 08:25:27.283689+00","2019-08-24 09:15:18.687762+00","2019-08-23 07:56:30.402331+00",1,"228.4831696",3,3,0,1,NULL,1,3,2,0,NULL,0,"RU",1,0,35,1,2,"Leisure",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","228.4831696","76.16105653333334","1.00","Friday","Non Refundable BAR BB "
"2019-08-23 09:15:48.082875+00","2019-08-24 03:17:26.144181+00","2019-08-22 08:09:47.54677+00",1,"86.0671399",2,2,1,1,NULL,1,3,2,4,NULL,0,"IT",1,0,25,1,2,"FIT",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","86.0671399","43.03356995","1.00","Thursday","Non Refundable BAR BB "
"2019-08-26 05:03:21.931793+00","2019-08-27 05:15:46.629926+00","2019-08-25 11:37:27.329549+00",1,"128.75335368",2,1,1,1,NULL,1,3,2,4,NULL,0,"US",2,0,45,0,2,"Leisure",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","128.75335368","64.37667684","0.50","Sunday","Non Refundable BAR BB "
"2019-08-24 13:00:00+00","2019-08-29 10:00:00+00","2019-08-21 01:00:53.730453+00",5,"900",0,10,3,5,0,0,4,2,4,NULL,0,"CZ",2,0,25,1,2,"Leisure",1,"C0595866-7641-424E-9C53-B2FF82C366F9","180","18","1","Wednesday","Fully Flexible"
"2019-08-12 13:00:00+00","2019-08-15 09:53:17.779654+00","2019-08-08 16:48:44.275568+00",4,"317.86949068",8,4,4,3,NULL,0,3,2,4,NULL,1,"GB",1,32,35,1,2,"Direct Business",1,"C0595866-7641-424E-9C53-B2FF82C366F9","79.46737267","9.93342158375","0.50","Thursday","Fully Flexible"
"2019-08-30 13:00:00+00","2019-08-31 10:00:00+00","2019-08-30 07:11:34.516154+00",1,"246.97023687",2,1,0,1,NULL,0,3,1,NULL,"Booking.com",0,"NL",1,0,25,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","246.97023687","123.485118435","0.50","Friday","Fully Flexible"
"2019-08-25 13:00:00+00","2019-08-30 10:00:00+00","2019-08-19 21:03:42.730831+00",5,"941.56679148",0,5,6,5,10,0,4,1,NULL,"CARLSON WAGONLIT TRAVEL",0,NULL,0,0,0,0,2,"Leisure",1,"C0595866-7641-424E-9C53-B2FF82C366F9","188.313358296","37.6626716592","1","Monday","Fully Flexible"
"2019-08-09 13:00:00+00","2019-08-12 06:17:29.614946+00","2019-08-09 11:21:36.972506+00",3,"461.75213532",6,6,0,3,NULL,1,3,2,1,"Expedia GB",0,"US",1,0,55,1,2,"OTA Netto",1,"7D843D4A-C386-4293-A80A-9A56504EF4C3","153.91737844","25.652896406666667","1.00","Friday","Min 3 nights"
"2019-08-12 11:23:18.104823+00","2019-08-13 04:38:43.777956+00","2019-08-08 09:35:20.784943+00",1,"221.9219975",2,1,4,1,NULL,0,3,1,NULL,"Booking.com",0,"SK",2,0,25,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","221.9219975","110.96099875","0.50","Thursday","Fully Flexible"
"2019-08-09 13:00:00+00","2019-08-14 10:00:00+00","2019-08-01 07:49:09.009494+00",5,"1070.93766724",0,10,8,5,10,0,4,1,NULL,"Booking.com",0,"SA",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","214.187533448","21.418753344800002","1","Thursday","Fully Flexible"
"2019-08-21 13:00:00+00","2019-08-22 10:00:00+00","2019-08-21 10:28:14.11451+00",1,"99.34386462",0,1,0,1,5,0,4,2,4,NULL,0,NULL,1,0,0,0,2,"Film",1,"C0595866-7641-424E-9C53-B2FF82C366F9","99.34386462","99.34386462","1","Wednesday","Fully Flexible"
"2019-08-24 13:00:00+00","2019-08-27 10:00:00+00","2019-08-22 15:54:28.971427+00",3,"685.4495088",0,3,2,3,1,0,4,2,4,NULL,0,NULL,0,0,0,0,2,"Leisure",1,"C0595866-7641-424E-9C53-B2FF82C366F9","228.4831696","76.16105653333334","1","Thursday","Fully Flexible"
"2019-08-21 13:00:00+00","2019-08-23 06:28:29.948271+00","2019-08-14 12:17:08.704051+00",2,"420.26237057",4,2,7,2,NULL,0,3,1,NULL,"Booking.com",0,"DE",2,0,45,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","210.131185285","52.53279632125","0.50","Wednesday","Fully Flexible"
"2019-08-16 13:00:00+00","2019-08-21 10:00:00+00","2019-08-07 18:46:43.730283+00",5,"928.01990085",10,10,9,5,NULL,1,3,1,NULL,"Booking.com",0,"QA",1,0,25,1,2,"OTAs",1,"352DBBC6-7B8D-4A4C-85A2-951532830D37","185.60398017","18.560398017","1.00","Wednesday","Min 4 nights"
"2019-08-28 13:00:00+00","2019-08-30 22:06:13.343854+00","2019-08-26 11:02:51.481501+00",3,"536.43371187",6,6,2,3,NULL,0,3,2,4,NULL,1,"SK",1,0,35,1,2,"Leisure",1,"C0595866-7641-424E-9C53-B2FF82C366F9","178.81123729","29.801872881666668","1.00","Monday","Fully Flexible"
"2019-08-21 13:00:00+00","2019-08-22 05:44:06.034099+00","2019-08-19 10:17:07.993465+00",2,"651.37000901",6,2,2,1,NULL,0,3,1,NULL,"Booking.com",0,"AU",1,0,35,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","325.685004505","54.28083408416666","0.33","Monday","Fully Flexible"
"2019-08-21 13:00:00+00","2019-08-25 09:09:45.70754+00","2019-08-20 00:59:16.779476+00",4,"715.24494916",12,12,1,4,NULL,0,3,2,3,NULL,1,"IE",1,0,45,1,2,"Leisure",1,"C0595866-7641-424E-9C53-B2FF82C366F9","178.81123729","14.900936440833334","1.00","Tuesday","Fully Flexible"
"2019-08-15 13:00:00+00","2019-08-18 09:38:25.846422+00","2019-08-15 09:58:15.629229+00",3,"1013.31513815",9,6,0,3,NULL,0,3,0,NULL,NULL,0,"AT",2,0,35,1,2,"Leisure",1,"F053F480-56C8-4EC6-913F-649554208CCD","337.7717127166667","37.53019030185185","0.67","Thursday","Suite Offer"
"2019-08-13 13:00:00+00","2019-08-14 04:56:25.344907+00","2019-08-09 15:23:34.667174+00",1,"243.57386543",3,1,4,1,NULL,0,3,1,NULL,"CORPORATE TRAVEL MANAGEMENT",0,"GB",2,0,25,0,2,"Direct Business",1,"C0595866-7641-424E-9C53-B2FF82C366F9","243.57386543","81.19128847666667","0.33","Friday","Fully Flexible"
